origin_manifest,origin_row,record_id,identity_key,title,institution,source_url,accessed_at,document_date,document_type,local_path,sha256,version_or_validity,purpose,status,notes,conflict_group,conflict_fields,conflict_status,original_metadata_json
administracao/dados/fontes.csv,32,indicadores_fluxo_es_2014-2023.zip,administracao/dados/inep/fontes/pacotes/indicadores_fluxo_es_2014-2023.zip,,INEP,https://download.inep.gov.br/informacoes_estatisticas/indicadores_educacionais/indicadores_fluxo_es_2014-2023.zip,2026-09-04,,zip_dados_oficial,administracao/dados/inep/fontes/pacotes/indicadores_fluxo_es_2014-2023.zip,196b0f9338ab67145c02a5f44992cdf6d89292ccf4a7d466763f995e57518a35,,,versionado_lfs,,administracao/dados/inep/fontes/pacotes/indicadores_fluxo_es_2014-2023.zip,status|title|version_or_validity,metadata-differences-not-adjudicated,"{""arquivo"": ""indicadores_fluxo_es_2014-2023.zip"", ""caminho_local"": ""administracao/dados/inep/fontes/pacotes/indicadores_fluxo_es_2014-2023.zip"", ""data_consulta"": ""2026-09-04"", ""instituicao"": ""INEP"", ""sha256"": ""196b0f9338ab67145c02a5f44992cdf6d89292ccf4a7d466763f995e57518a35"", ""status"": ""versionado_lfs"", ""tamanho_bytes"": ""76506611"", ""tipo"": ""zip_dados_oficial"", ""url_oficial"": ""https://download.inep.gov.br/informacoes_estatisticas/indicadores_educacionais/indicadores_fluxo_es_2014-2023.zip""}"
administracao/dados/fontes.csv,33,indicadores_trajetoria_es_2015_2024.zip,administracao/dados/inep/fontes/pacotes/indicadores_trajetoria_es_2015_2024.zip,,INEP,https://download.inep.gov.br/informacoes_estatisticas/indicadores_educacionais/indicadores_trajetoria_es_2015_2024.zip,2026-09-04,,zip_dados_oficial,administracao/dados/inep/fontes/pacotes/indicadores_trajetoria_es_2015_2024.zip,14e6ff92cc9e904c89499b457bc243ee86675638bcbbe57e9f6f7a220ce2f798,,,versionado_lfs,,administracao/dados/inep/fontes/pacotes/indicadores_trajetoria_es_2015_2024.zip,status|title|version_or_validity,metadata-differences-not-adjudicated,"{""arquivo"": ""indicadores_trajetoria_es_2015_2024.zip"", ""caminho_local"": ""administracao/dados/inep/fontes/pacotes/indicadores_trajetoria_es_2015_2024.zip"", ""data_consulta"": ""2026-09-04"", ""instituicao"": ""INEP"", ""sha256"": ""14e6ff92cc9e904c89499b457bc243ee86675638bcbbe57e9f6f7a220ce2f798"", ""status"": ""versionado_lfs"", ""tamanho_bytes"": ""78467594"", ""tipo"": ""zip_dados_oficial"", ""url_oficial"": ""https://download.inep.gov.br/informacoes_estatisticas/indicadores_educacionais/indicadores_trajetoria_es_2015_2024.zip""}"
administracao/dados/fontes.csv,34,indicadores_trajetoria_es_2016_2024.zip,administracao/dados/inep/fontes/pacotes/indicadores_trajetoria_es_2016_2024.zip,,INEP,https://download.inep.gov.br/informacoes_estatisticas/indicadores_educacionais/indicadores_trajetoria_es_2016_2024.zip,2026-09-04,,zip_dados_oficial,administracao/dados/inep/fontes/pacotes/indicadores_trajetoria_es_2016_2024.zip,fcc9f785b1ebecd17f2a75af57e0ef5c45863915ebc4e8796ac89ac3f214397f,,,versionado_lfs,,administracao/dados/inep/fontes/pacotes/indicadores_trajetoria_es_2016_2024.zip,status|title|version_or_validity,metadata-differences-not-adjudicated,"{""arquivo"": ""indicadores_trajetoria_es_2016_2024.zip"", ""caminho_local"": ""administracao/dados/inep/fontes/pacotes/indicadores_trajetoria_es_2016_2024.zip"", ""data_consulta"": ""2026-09-04"", ""instituicao"": ""INEP"", ""sha256"": ""fcc9f785b1ebecd17f2a75af57e0ef5c45863915ebc4e8796ac89ac3f214397f"", ""status"": ""versionado_lfs"", ""tamanho_bytes"": ""75203314"", ""tipo"": ""zip_dados_oficial"", ""url_oficial"": ""https://download.inep.gov.br/informacoes_estatisticas/indicadores_educacionais/indicadores_trajetoria_es_2016_2024.zip""}"
administracao/dados/fontes.csv,35,indicadores_trajetoria_es_2017_2024.zip,administracao/dados/inep/fontes/pacotes/indicadores_trajetoria_es_2017_2024.zip,,INEP,https://download.inep.gov.br/informacoes_estatisticas/indicadores_educacionais/indicadores_trajetoria_es_2017_2024.zip,2026-09-04,,zip_dados_oficial,administracao/dados/inep/fontes/pacotes/indicadores_trajetoria_es_2017_2024.zip,90130f61e9ffb7903456c841d5daf69aec5f7a854726cd26e42022647f9b0540,,,versionado_lfs,,administracao/dados/inep/fontes/pacotes/indicadores_trajetoria_es_2017_2024.zip,status|title|version_or_validity,metadata-differences-not-adjudicated,"{""arquivo"": ""indicadores_trajetoria_es_2017_2024.zip"", ""caminho_local"": ""administracao/dados/inep/fontes/pacotes/indicadores_trajetoria_es_2017_2024.zip"", ""data_consulta"": ""2026-09-04"", ""instituicao"": ""INEP"", ""sha256"": ""90130f61e9ffb7903456c841d5daf69aec5f7a854726cd26e42022647f9b0540"", ""status"": ""versionado_lfs"", ""tamanho_bytes"": ""71826778"", ""tipo"": ""zip_dados_oficial"", ""url_oficial"": ""https://download.inep.gov.br/informacoes_estatisticas/indicadores_educacionais/indicadores_trajetoria_es_2017_2024.zip""}"
administracao/dados/fontes.csv,36,indicadores_trajetoria_es_2018_2024.zip,administracao/dados/inep/fontes/pacotes/indicadores_trajetoria_es_2018_2024.zip,,INEP,https://download.inep.gov.br/informacoes_estatisticas/indicadores_educacionais/indicadores_trajetoria_es_2018_2024.zip,2026-09-04,,zip_dados_oficial,administracao/dados/inep/fontes/pacotes/indicadores_trajetoria_es_2018_2024.zip,44075a164340fda53fb080f9f00eeba8f5bd9bcb8397c0fe4ac801df72758f0b,,,versionado_lfs,,administracao/dados/inep/fontes/pacotes/indicadores_trajetoria_es_2018_2024.zip,status|title|version_or_validity,metadata-differences-not-adjudicated,"{""arquivo"": ""indicadores_trajetoria_es_2018_2024.zip"", ""caminho_local"": ""administracao/dados/inep/fontes/pacotes/indicadores_trajetoria_es_2018_2024.zip"", ""data_consulta"": ""2026-09-04"", ""instituicao"": ""INEP"", ""sha256"": ""44075a164340fda53fb080f9f00eeba8f5bd9bcb8397c0fe4ac801df72758f0b"", ""status"": ""versionado_lfs"", ""tamanho_bytes"": ""67809928"", ""tipo"": ""zip_dados_oficial"", ""url_oficial"": ""https://download.inep.gov.br/informacoes_estatisticas/indicadores_educacionais/indicadores_trajetoria_es_2018_2024.zip""}"
administracao/dados/fontes.csv,37,indicadores_trajetoria_es_2019_2024.zip,administracao/dados/inep/fontes/pacotes/indicadores_trajetoria_es_2019_2024.zip,,INEP,https://download.inep.gov.br/informacoes_estatisticas/indicadores_educacionais/indicadores_trajetoria_es_2019_2024.zip,2026-09-04,,zip_dados_oficial,administracao/dados/inep/fontes/pacotes/indicadores_trajetoria_es_2019_2024.zip,a443cd5c28e38f317130c41381d8c82fad0c33912e292f1900e39bc9abce9eb0,,,versionado_lfs,,administracao/dados/inep/fontes/pacotes/indicadores_trajetoria_es_2019_2024.zip,status|title|version_or_validity,metadata-differences-not-adjudicated,"{""arquivo"": ""indicadores_trajetoria_es_2019_2024.zip"", ""caminho_local"": ""administracao/dados/inep/fontes/pacotes/indicadores_trajetoria_es_2019_2024.zip"", ""data_consulta"": ""2026-09-04"", ""instituicao"": ""INEP"", ""sha256"": ""a443cd5c28e38f317130c41381d8c82fad0c33912e292f1900e39bc9abce9eb0"", ""status"": ""versionado_lfs"", ""tamanho_bytes"": ""61982303"", ""tipo"": ""zip_dados_oficial"", ""url_oficial"": ""https://download.inep.gov.br/informacoes_estatisticas/indicadores_educacionais/indicadores_trajetoria_es_2019_2024.zip""}"
administracao/dados/fontes.csv,38,indicadores_trajetoria_es_2020_2024.zip,administracao/dados/inep/fontes/pacotes/indicadores_trajetoria_es_2020_2024.zip,,INEP,https://download.inep.gov.br/informacoes_estatisticas/indicadores_educacionais/indicadores_trajetoria_es_2020_2024.zip,2026-09-04,,zip_dados_oficial,administracao/dados/inep/fontes/pacotes/indicadores_trajetoria_es_2020_2024.zip,dbdc6793f74f8623ac7d5e1e3202d58e3b63e11d040b84f6be533c0bf97c1d04,,,versionado_lfs,,administracao/dados/inep/fontes/pacotes/indicadores_trajetoria_es_2020_2024.zip,status|title|version_or_validity,metadata-differences-not-adjudicated,"{""arquivo"": ""indicadores_trajetoria_es_2020_2024.zip"", ""caminho_local"": ""administracao/dados/inep/fontes/pacotes/indicadores_trajetoria_es_2020_2024.zip"", ""data_consulta"": ""2026-09-04"", ""instituicao"": ""INEP"", ""sha256"": ""dbdc6793f74f8623ac7d5e1e3202d58e3b63e11d040b84f6be533c0bf97c1d04"", ""status"": ""versionado_lfs"", ""tamanho_bytes"": ""53084022"", ""tipo"": ""zip_dados_oficial"", ""url_oficial"": ""https://download.inep.gov.br/informacoes_estatisticas/indicadores_educacionais/indicadores_trajetoria_es_2020_2024.zip""}"
administracao/dados/fontes.csv,39,indicadores_trajetoria_educacao_superior_2010_2019.xlsx,administracao/dados/inep/fontes/planilhas/indicadores_trajetoria_educacao_superior_2010_2019.xlsx,,INEP,https://download.inep.gov.br/informacoes_estatisticas/indicadores_educacionais/Indicadores_Educacionais_Indicadores_Fluxo_Educacao_Superior_2010_2019.zip,2026-09-04,,planilha_dados_oficial,administracao/dados/inep/fontes/planilhas/indicadores_trajetoria_educacao_superior_2010_2019.xlsx,8317e87af0f7dd72ce83fa095d25c3140ad19dd55841123cfbe75f7d772b8110,,,versionado_lfs,,administracao/dados/inep/fontes/planilhas/indicadores_trajetoria_educacao_superior_2010_2019.xlsx,status|title|version_or_validity,metadata-differences-not-adjudicated,"{""arquivo"": ""indicadores_trajetoria_educacao_superior_2010_2019.xlsx"", ""caminho_local"": ""administracao/dados/inep/fontes/planilhas/indicadores_trajetoria_educacao_superior_2010_2019.xlsx"", ""data_consulta"": ""2026-09-04"", ""instituicao"": ""INEP"", ""sha256"": ""8317e87af0f7dd72ce83fa095d25c3140ad19dd55841123cfbe75f7d772b8110"", ""status"": ""versionado_lfs"", ""tamanho_bytes"": ""39018289"", ""tipo"": ""planilha_dados_oficial"", ""url_oficial"": ""https://download.inep.gov.br/informacoes_estatisticas/indicadores_educacionais/Indicadores_Educacionais_Indicadores_Fluxo_Educacao_Superior_2010_2019.zip""}"
administracao/dados/fontes.csv,40,indicadores_trajetoria_educacao_superior_2011_2020.xlsx,administracao/dados/inep/fontes/planilhas/indicadores_trajetoria_educacao_superior_2011_2020.xlsx,,INEP,https://download.inep.gov.br/informacoes_estatisticas/indicadores_educacionais/Indicadores_Fluxo_ES_2011_2020.zip,2026-09-04,,planilha_dados_oficial,administracao/dados/inep/fontes/planilhas/indicadores_trajetoria_educacao_superior_2011_2020.xlsx,f9c221a075aee4511d10fba33f9080c81a027a9ac661f7ae08547d0c3244be97,,,versionado_lfs,,administracao/dados/inep/fontes/planilhas/indicadores_trajetoria_educacao_superior_2011_2020.xlsx,status|title|version_or_validity,metadata-differences-not-adjudicated,"{""arquivo"": ""indicadores_trajetoria_educacao_superior_2011_2020.xlsx"", ""caminho_local"": ""administracao/dados/inep/fontes/planilhas/indicadores_trajetoria_educacao_superior_2011_2020.xlsx"", ""data_consulta"": ""2026-09-04"", ""instituicao"": ""INEP"", ""sha256"": ""f9c221a075aee4511d10fba33f9080c81a027a9ac661f7ae08547d0c3244be97"", ""status"": ""versionado_lfs"", ""tamanho_bytes"": ""39188791"", ""tipo"": ""planilha_dados_oficial"", ""url_oficial"": ""https://download.inep.gov.br/informacoes_estatisticas/indicadores_educacionais/Indicadores_Fluxo_ES_2011_2020.zip""}"
administracao/dados/fontes.csv,41,indicadores_trajetoria_educacao_superior_2012_2021.xlsx,administracao/dados/inep/fontes/planilhas/indicadores_trajetoria_educacao_superior_2012_2021.xlsx,,INEP,https://download.inep.gov.br/informacoes_estatisticas/indicadores_educacionais/Indicadores_Fluxo_ES_2012_2021.zip,2026-09-04,,planilha_dados_oficial,administracao/dados/inep/fontes/planilhas/indicadores_trajetoria_educacao_superior_2012_2021.xlsx,3738aa6d3c9479695eb1a547684bf9185cdc368de77c0d53cbcd4e77b800dd23,,,versionado_lfs,,administracao/dados/inep/fontes/planilhas/indicadores_trajetoria_educacao_superior_2012_2021.xlsx,status|title|version_or_validity,metadata-differences-not-adjudicated,"{""arquivo"": ""indicadores_trajetoria_educacao_superior_2012_2021.xlsx"", ""caminho_local"": ""administracao/dados/inep/fontes/planilhas/indicadores_trajetoria_educacao_superior_2012_2021.xlsx"", ""data_consulta"": ""2026-09-04"", ""instituicao"": ""INEP"", ""sha256"": ""3738aa6d3c9479695eb1a547684bf9185cdc368de77c0d53cbcd4e77b800dd23"", ""status"": ""versionado_lfs"", ""tamanho_bytes"": ""40705745"", ""tipo"": ""planilha_dados_oficial"", ""url_oficial"": ""https://download.inep.gov.br/informacoes_estatisticas/indicadores_educacionais/Indicadores_Fluxo_ES_2012_2021.zip""}"
administracao/dados/fontes.csv,42,indicadores_trajetoria_educacao_superior_2013_2022.xlsx,administracao/dados/inep/fontes/planilhas/indicadores_trajetoria_educacao_superior_2013_2022.xlsx,,INEP,https://download.inep.gov.br/informacoes_estatisticas/indicadores_educacionais/indicadores_fluxo_es_2013-2022.zip,2026-09-04,,planilha_dados_oficial,administracao/dados/inep/fontes/planilhas/indicadores_trajetoria_educacao_superior_2013_2022.xlsx,d1c49714ba21a5791766a87e9f2c45624b1361769bf346bfdd5ae3c8b42419f5,,,versionado_lfs,,administracao/dados/inep/fontes/planilhas/indicadores_trajetoria_educacao_superior_2013_2022.xlsx,status|title|version_or_validity,metadata-differences-not-adjudicated,"{""arquivo"": ""indicadores_trajetoria_educacao_superior_2013_2022.xlsx"", ""caminho_local"": ""administracao/dados/inep/fontes/planilhas/indicadores_trajetoria_educacao_superior_2013_2022.xlsx"", ""data_consulta"": ""2026-09-04"", ""instituicao"": ""INEP"", ""sha256"": ""d1c49714ba21a5791766a87e9f2c45624b1361769bf346bfdd5ae3c8b42419f5"", ""status"": ""versionado_lfs"", ""tamanho_bytes"": ""40681756"", ""tipo"": ""planilha_dados_oficial"", ""url_oficial"": ""https://download.inep.gov.br/informacoes_estatisticas/indicadores_educacionais/indicadores_fluxo_es_2013-2022.zip""}"
administracao/dados/fontes.csv,43,indicadores_trajetoria_educacao_superior_2014_2023.xlsx,administracao/dados/inep/fontes/planilhas/indicadores_trajetoria_educacao_superior_2014_2023.xlsx,,INEP,https://download.inep.gov.br/informacoes_estatisticas/indicadores_educacionais/indicadores_fluxo_es_2014-2023.zip,2026-09-04,,planilha_dados_oficial,administracao/dados/inep/fontes/planilhas/indicadores_trajetoria_educacao_superior_2014_2023.xlsx,7e7b963517b27580a2b43b951b65eebb45404daab02df4014167a4e77ab743d7,,,versionado_lfs,,administracao/dados/inep/fontes/planilhas/indicadores_trajetoria_educacao_superior_2014_2023.xlsx,status|title|version_or_validity,metadata-differences-not-adjudicated,"{""arquivo"": ""indicadores_trajetoria_educacao_superior_2014_2023.xlsx"", ""caminho_local"": ""administracao/dados/inep/fontes/planilhas/indicadores_trajetoria_educacao_superior_2014_2023.xlsx"", ""data_consulta"": ""2026-09-04"", ""instituicao"": ""INEP"", ""sha256"": ""7e7b963517b27580a2b43b951b65eebb45404daab02df4014167a4e77ab743d7"", ""status"": ""versionado_lfs"", ""tamanho_bytes"": ""41829246"", ""tipo"": ""planilha_dados_oficial"", ""url_oficial"": ""https://download.inep.gov.br/informacoes_estatisticas/indicadores_educacionais/indicadores_fluxo_es_2014-2023.zip""}"
administracao/dados/fontes.csv,44,indicadores_trajetoria_educacao_superior_2015_2024.xlsx,administracao/dados/inep/fontes/planilhas/indicadores_trajetoria_educacao_superior_2015_2024.xlsx,,INEP,https://download.inep.gov.br/informacoes_estatisticas/indicadores_educacionais/indicadores_trajetoria_es_2015_2024.zip,2026-09-04,,planilha_dados_oficial,administracao/dados/inep/fontes/planilhas/indicadores_trajetoria_educacao_superior_2015_2024.xlsx,831fa6adeac46f8610a8715b4df1493784e1b21b5ca2f77eb837ac9f59d573d9,,,versionado_lfs,,administracao/dados/inep/fontes/planilhas/indicadores_trajetoria_educacao_superior_2015_2024.xlsx,status|title|version_or_validity,metadata-differences-not-adjudicated,"{""arquivo"": ""indicadores_trajetoria_educacao_superior_2015_2024.xlsx"", ""caminho_local"": ""administracao/dados/inep/fontes/planilhas/indicadores_trajetoria_educacao_superior_2015_2024.xlsx"", ""data_consulta"": ""2026-09-04"", ""instituicao"": ""INEP"", ""sha256"": ""831fa6adeac46f8610a8715b4df1493784e1b21b5ca2f77eb837ac9f59d573d9"", ""status"": ""versionado_lfs"", ""tamanho_bytes"": ""42805060"", ""tipo"": ""planilha_dados_oficial"", ""url_oficial"": ""https://download.inep.gov.br/informacoes_estatisticas/indicadores_educacionais/indicadores_trajetoria_es_2015_2024.zip""}"
administracao/dados/fontes.csv,45,indicadores_trajetoria_educacao_superior_2016_2024.xlsx,administracao/dados/inep/fontes/planilhas/indicadores_trajetoria_educacao_superior_2016_2024.xlsx,,INEP,https://download.inep.gov.br/informacoes_estatisticas/indicadores_educacionais/indicadores_trajetoria_es_2016_2024.zip,2026-09-04,,planilha_dados_oficial,administracao/dados/inep/fontes/planilhas/indicadores_trajetoria_educacao_superior_2016_2024.xlsx,b9776a782d1a909e75b4eb42fd1d840a42dac4e0e8ae87dbada451f39f347b6a,,,versionado_lfs,,administracao/dados/inep/fontes/planilhas/indicadores_trajetoria_educacao_superior_2016_2024.xlsx,status|title|version_or_validity,metadata-differences-not-adjudicated,"{""arquivo"": ""indicadores_trajetoria_educacao_superior_2016_2024.xlsx"", ""caminho_local"": ""administracao/dados/inep/fontes/planilhas/indicadores_trajetoria_educacao_superior_2016_2024.xlsx"", ""data_consulta"": ""2026-09-04"", ""instituicao"": ""INEP"", ""sha256"": ""b9776a782d1a909e75b4eb42fd1d840a42dac4e0e8ae87dbada451f39f347b6a"", ""status"": ""versionado_lfs"", ""tamanho_bytes"": ""40620613"", ""tipo"": ""planilha_dados_oficial"", ""url_oficial"": ""https://download.inep.gov.br/informacoes_estatisticas/indicadores_educacionais/indicadores_trajetoria_es_2016_2024.zip""}"
administracao/dados/fontes.csv,46,indicadores_trajetoria_educacao_superior_2017_2024.xlsx,administracao/dados/inep/fontes/planilhas/indicadores_trajetoria_educacao_superior_2017_2024.xlsx,,INEP,https://download.inep.gov.br/informacoes_estatisticas/indicadores_educacionais/indicadores_trajetoria_es_2017_2024.zip,2026-09-04,,planilha_dados_oficial,administracao/dados/inep/fontes/planilhas/indicadores_trajetoria_educacao_superior_2017_2024.xlsx,b77ac3e2cc951dfd314bbe7a2fc141f3f2ec39470558674e198f567f8f43dbf1,,,versionado_lfs,,administracao/dados/inep/fontes/planilhas/indicadores_trajetoria_educacao_superior_2017_2024.xlsx,status|title|version_or_validity,metadata-differences-not-adjudicated,"{""arquivo"": ""indicadores_trajetoria_educacao_superior_2017_2024.xlsx"", ""caminho_local"": ""administracao/dados/inep/fontes/planilhas/indicadores_trajetoria_educacao_superior_2017_2024.xlsx"", ""data_consulta"": ""2026-09-04"", ""instituicao"": ""INEP"", ""sha256"": ""b77ac3e2cc951dfd314bbe7a2fc141f3f2ec39470558674e198f567f8f43dbf1"", ""status"": ""versionado_lfs"", ""tamanho_bytes"": ""38668482"", ""tipo"": ""planilha_dados_oficial"", ""url_oficial"": ""https://download.inep.gov.br/informacoes_estatisticas/indicadores_educacionais/indicadores_trajetoria_es_2017_2024.zip""}"
administracao/dados/fontes.csv,47,indicadores_trajetoria_educacao_superior_2018_2024.xlsx,administracao/dados/inep/fontes/planilhas/indicadores_trajetoria_educacao_superior_2018_2024.xlsx,,INEP,https://download.inep.gov.br/informacoes_estatisticas/indicadores_educacionais/indicadores_trajetoria_es_2018_2024.zip,2026-09-04,,planilha_dados_oficial,administracao/dados/inep/fontes/planilhas/indicadores_trajetoria_educacao_superior_2018_2024.xlsx,e710299b0196ed9f87d631295b05cbb6c3381061d6e0693c6917dab83c241009,,,versionado_lfs,,administracao/dados/inep/fontes/planilhas/indicadores_trajetoria_educacao_superior_2018_2024.xlsx,status|title|version_or_validity,metadata-differences-not-adjudicated,"{""arquivo"": ""indicadores_trajetoria_educacao_superior_2018_2024.xlsx"", ""caminho_local"": ""administracao/dados/inep/fontes/planilhas/indicadores_trajetoria_educacao_superior_2018_2024.xlsx"", ""data_consulta"": ""2026-09-04"", ""instituicao"": ""INEP"", ""sha256"": ""e710299b0196ed9f87d631295b05cbb6c3381061d6e0693c6917dab83c241009"", ""status"": ""versionado_lfs"", ""tamanho_bytes"": ""36236397"", ""tipo"": ""planilha_dados_oficial"", ""url_oficial"": ""https://download.inep.gov.br/informacoes_estatisticas/indicadores_educacionais/indicadores_trajetoria_es_2018_2024.zip""}"
administracao/dados/fontes.csv,48,indicadores_trajetoria_educacao_superior_2019_2024.xlsx,administracao/dados/inep/fontes/planilhas/indicadores_trajetoria_educacao_superior_2019_2024.xlsx,,INEP,https://download.inep.gov.br/informacoes_estatisticas/indicadores_educacionais/indicadores_trajetoria_es_2019_2024.zip,2026-09-04,,planilha_dados_oficial,administracao/dados/inep/fontes/planilhas/indicadores_trajetoria_educacao_superior_2019_2024.xlsx,9ef61488ac66604368dd29e03f33831924cd8f8d980137da60527a1d195c9cc3,,,versionado_lfs,,administracao/dados/inep/fontes/planilhas/indicadores_trajetoria_educacao_superior_2019_2024.xlsx,status|title|version_or_validity,metadata-differences-not-adjudicated,"{""arquivo"": ""indicadores_trajetoria_educacao_superior_2019_2024.xlsx"", ""caminho_local"": ""administracao/dados/inep/fontes/planilhas/indicadores_trajetoria_educacao_superior_2019_2024.xlsx"", ""data_consulta"": ""2026-09-04"", ""instituicao"": ""INEP"", ""sha256"": ""9ef61488ac66604368dd29e03f33831924cd8f8d980137da60527a1d195c9cc3"", ""status"": ""versionado_lfs"", ""tamanho_bytes"": ""32872099"", ""tipo"": ""planilha_dados_oficial"", ""url_oficial"": ""https://download.inep.gov.br/informacoes_estatisticas/indicadores_educacionais/indicadores_trajetoria_es_2019_2024.zip""}"
